,Anode,x,y,Cell0,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100,Cell101,Cell102,Cell103,Cell104,Cell105,Cell106,Cell107,Cell108,Cell109,Cell110,Cell111,Cell112,Cell113,Cell114,Cell115,Cell116,Cell117,Cell118,Cell119,Cell120,Cell121,Cell122,Cell123,Cell124,Cell125,Cell126,Cell127,Cell128,Cell129,Cell130,Cell131,Cell132,Cell133,Cell134,Cell135,Cell136,Cell137,Cell138,Cell139,Cell140,Cell141,Cell142,Cell143,Cell144,Cell145,Cell146,Cell147,Cell148,Cell149,Cell150,Cell151,Cell152,Cell153,Cell154,Cell155,Cell156,Cell157,Cell158,Cell159
62,1.0,6.0,6.0,8285.034199726402,8274.848153214774,8279.606019151846,8332.199726402188,8320.744186046511,8332.694938440492,8300.07387140903,8332.18194254446,8326.176470588236,8343.469220246237,8358.916552667579,8320.035567715458,8317.172366621067,8340.530779753763,8314.84268125855,8392.941176470587,8344.25170998632,8358.047879616963,8360.258549931601,8347.061559507523,8333.477428180575,8343.870041039672,8345.29001367989,8346.515731874146,8329.549931600548,8372.744186046511,8341.450068399452,8369.689466484268,8362.088919288646,8329.337893296854,8336.853625171,8369.07387140903,8373.142270861834,8405.70314637483,8341.337893296854,8355.696306429549,8376.90560875513,8381.428180574556,8379.689466484268,8379.18194254446,8369.168262653899,8358.932968536252,8347.288645690835,8375.88098495212,8352.63337893297,8392.088919288646,8400.864569083447,8390.44049247606,8361.790697674418,8369.10123119015,8402.448700410398,8361.987688098496,8375.079343365252,8342.079343365252,8351.701778385774,8369.291381668947,8328.84952120383,8376.511627906977,8338.254445964432,8367.570451436388,8343.149110807113,8363.131326949384,8387.212038303693,8374.48563611491,8347.467852257181,8369.771545827633,8364.952120383037,8409.433652530779,8382.291381668947,8384.305061559508,8374.435020519835,8384.239398084816,8323.53488372093,8342.381668946648,8350.6853625171,8397.822161422708,8375.512995896033,8406.232558139534,8360.295485636116,8363.311901504789,8357.704514363884,8397.196990424076,8345.328317373462,8363.02462380301,8370.285909712722,8372.745554035568,8323.59097127223,8399.422708618331,8379.540355677154,8377.365253077975,8377.532147742819,8398.575923392613,8359.487004103967,8392.027359781121,8418.329685362518,8417.648426812586,8347.196990424076,8377.919288645691,8351.205198358413,8395.487004103967,8375.374829001368,8409.512995896033,8393.526675786594,8422.054719562244,8406.491108071135,8434.508891928865,8395.846785225718,8411.967168262654,8381.04514363885,8384.989056087552,8372.433652530779,8390.803009575924,8378.612859097128,8408.173734610124,8413.17510259918,8402.351573187414,8358.833105335158,8379.341997264022,8407.430916552668,8434.047879616963,8391.645690834473,8391.054719562244,8365.659370725034,8389.500683994527,8371.677154582763,8406.696306429549,8420.865937072504,8420.476060191519,8390.93707250342,8405.400820793433,8397.272229822162,8449.191518467853,8400.451436388508,8412.480164158687,8359.086183310534,8424.928864569083,8415.108071135432,8397.608755129959,8373.554035567715,8418.091655266759,8396.036935704515,8425.006839945281,8368.225718194255,8434.519835841313,8429.730506155951,8439.124487004105,8395.957592339262,8359.480164158687,8331.240766073872,8372.51436388509,8311.630642954857,8338.053351573188,8309.922024623804,8344.053351573188,8315.536251709986,8282.428180574556,8312.26538987688,8351.350205198358,8308.170998632011,8336.120383036936
63,1.0,6.0,7.0,8165.25306122449,8206.268027210885,8196.834013605443,8199.69387755102,8206.351020408163,8188.081632653061,8224.749659863946,8220.861224489796,8186.247619047619,8221.345578231292,8227.42857142857,8228.748299319728,8226.81768707483,8213.077551020408,8193.846258503401,8215.704761904763,8216.878911564625,8283.918367346938,8245.843537414967,8217.257142857143,8236.069387755102,8234.914285714285,8214.085714285715,8194.560544217687,8158.487074829932,8208.857142857143,8222.961904761905,8238.919727891156,8195.859863945578,8214.144217687075,8232.378231292518,8234.995918367347,8214.01768707483,8240.272108843537,8248.900680272109,8262.242176870748,8217.14693877551,8261.948299319727,8217.156462585033,8240.632653061224,8224.097959183673,8248.189115646259,8214.349659863945,8262.595918367348,8232.327891156463,8289.273469387756,8270.793197278912,8262.095238095239,8205.91156462585,8255.619047619048,8232.786394557823,8281.250340136054,8236.682993197279,8261.340136054421,8215.515646258504,8240.031292517007,8257.488435374149,8286.98231292517,8255.715646258503,8309.881632653061,8266.338775510205,8235.085714285715,8233.733333333334,8282.699319727892,8233.44761904762,8260.18231292517,8262.87619047619,8233.96462585034,8213.110204081633,8246.419047619047,8237.68163265306,8284.47619047619,8243.436734693878,8265.137414965986,8243.057142857142,8249.806802721088,8257.72925170068,8267.779591836736,8267.57142857143,8269.88843537415,8264.121088435375,8270.427210884354,8236.869387755101,8220.389115646258,8267.265306122448,8288.280272108843,8287.834013605443,8266.669387755102,8224.436734693878,8254.466666666667,8259.492517006804,8285.224489795919,8258.727891156463,8259.951020408163,8251.495238095238,8327.65850340136,8284.96462585034,8267.778231292517,8249.054421768707,8251.654421768708,8239.610884353742,8284.605442176871,8255.601360544219,8320.71700680272,8279.868027210885,8271.75918367347,8275.965986394558,8254.268027210885,8231.67074829932,8293.865306122449,8283.326530612245,8249.699319727892,8236.402721088436,8279.97006802721,8273.209523809524,8306.299319727892,8284.931972789116,8284.285714285714,8267.994557823129,8300.672108843537,8270.94693877551,8294.504761904762,8256.492517006804,8279.404081632652,8270.692517006803,8289.733333333334,8257.054421768707,8264.485714285714,8252.703401360544,8296.468027210884,8285.58775510204,8282.579591836735,8262.205442176872,8306.718367346939,8270.692517006803,8296.118367346939,8280.508843537415,8317.708843537415,8279.308843537416,8321.601360544219,8313.356462585034,8285.504761904762,8263.4,8277.874829931972,8254.336054421768,8301.3768707483,8266.15918367347,8253.224489795919,8231.512925170067,8216.908843537414,8170.587755102041,8188.371428571429,8214.488435374149,8190.4,8163.084353741497,8204.027210884355,8174.838095238095,8233.612244897959,8211.657142857142,8210.718367346939
64,1.0,6.0,8.0,8234.017379679144,8248.978609625668,8229.643048128342,8234.300802139038,8240.929144385027,8250.774064171123,8218.463903743315,8257.39705882353,8273.737967914438,8277.279411764706,8264.701871657753,8288.006684491978,8254.820855614973,8229.3435828877,8242.393048128342,8291.414438502674,8258.804812834225,8268.302139037432,8256.276737967915,8264.901069518717,8303.391711229946,8300.064171122995,8251.088235294117,8276.367647058823,8273.251336898396,8279.207219251337,8269.38101604278,8306.64705882353,8257.704545454546,8302.366310160427,8252.243315508022,8271.835561497326,8260.183155080214,8280.512032085562,8267.036096256685,8295.47192513369,8247.236631016043,8278.89705882353,8284.711229946524,8329.295454545454,8275.344919786095,8292.201871657753,8316.038770053476,8312.505347593584,8310.006684491978,8279.465240641712,8253.124331550802,8287.274064171123,8256.917112299465,8308.331550802139,8266.867647058823,8271.403743315508,8295.934491978609,8297.701871657753,8285.355614973261,8290.489304812834,8254.021390374332,8301.79679144385,8269.691176470587,8266.601604278076,8300.332887700535,8325.260695187166,8323.684491978609,8306.696524064171,8313.076203208557,8333.776737967915,8310.161764705883,8330.256684491978,8287.021390374332,8278.23128342246,8285.367647058823,8328.279411764706,8316.382352941177,8275.61898395722,8269.228609625668,8332.67780748663,8291.096256684492,8293.348930481283,8273.605614973261,8291.058823529413,8287.208556149733,8301.489304812834,8281.23128342246,8330.385026737968,8299.545454545454,8304.243315508022,8268.137700534759,8257.848930481283,8275.251336898396,8323.12165775401,8282.949197860962,8318.73128342246,8286.961229946524,8315.762032085562,8275.037433155081,8306.653743315508,8287.885026737968,8295.533422459894,8306.17780748663,8319.037433155081,8300.47192513369,8348.082887700535,8304.973262032085,8346.13101604278,8339.274064171123,8339.548128342247,8300.494652406416,8290.517379679144,8295.836898395723,8349.60026737968,8342.430481283422,8358.262032085562,8320.725935828877,8353.402406417112,8331.601604278076,8316.54679144385,8326.609625668449,8359.655080213905,8305.548128342247,8329.33422459893,8286.663101604277,8293.37834224599,8290.74064171123,8328.344919786095,8323.538770053476,8363.973262032085,8332.823529411764,8315.903743315508,8298.13101604278,8331.439839572193,8332.049465240641,8334.783422459894,8304.057486631016,8328.795454545454,8308.596256684492,8320.479946524065,8296.220588235294,8343.553475935829,8300.540106951872,8330.467914438503,8316.758021390375,8347.054812834225,8318.747326203209,8353.966577540106,8319.37165775401,8349.252673796791,8356.465240641712,8287.398395721924,8204.763368983957,8251.819518716578,8224.534759358288,8246.092245989305,8254.974598930481,8256.986631016043,8255.73128342246,8241.0,8243.433155080214,8247.27807486631,8233.045454545454,8274.58422459893
65,1.0,6.0,9.0,8189.048407643312,8228.96433121019,8203.007643312101,8229.103184713376,8227.089171974523,8226.179617834396,8171.872611464968,8187.216560509554,8221.691719745222,8269.670063694268,8263.248407643312,8244.219108280255,8226.137579617834,8243.6,8211.527388535033,8241.805095541402,8255.184713375796,8268.047133757962,8239.574522292995,8235.207643312102,8231.914649681528,8208.745222929936,8230.475159235668,8216.754140127388,8184.286624203822,8210.789808917198,8225.105732484077,8256.899363057324,8268.229299363058,8290.322292993631,8246.087898089172,8235.700636942674,8188.92101910828,8251.72101910828,8243.856050955414,8253.80127388535,8239.743949044587,8264.003821656052,8213.105732484077,8253.096815286624,8268.222929936306,8266.053503184714,8258.068789808916,8286.044585987262,8246.472611464967,8275.267515923568,8264.298089171974,8257.768152866242,8256.815286624204,8290.657324840764,8292.253503184713,8286.462420382166,8284.900636942675,8279.907006369427,8291.857324840765,8284.91847133758,8269.677707006369,8307.742675159236,8290.658598726115,8287.79617834395,8273.71719745223,8295.794904458598,8281.806369426751,8282.006369426752,8268.028025477706,8298.415286624204,8255.741401273885,8280.838216560509,8264.291719745223,8293.110828025478,8285.312101910828,8283.328662420383,8253.701910828026,8260.48025477707,8252.652229299363,8283.151592356688,8269.991082802548,8265.583439490445,8247.022929936305,8275.653503184714,8282.419108280255,8291.56305732484,8285.750318471337,8285.179617834396,8281.895541401274,8330.43821656051,8290.435668789809,8308.824203821656,8314.736305732484,8289.12484076433,8285.724840764331,8329.626751592357,8270.230573248407,8285.970700636943,8245.723566878982,8284.322292993631,8298.23949044586,8336.43694267516,8296.56305732484,8330.645859872611,8328.67388535032,8309.112101910829,8269.391082802547,8317.631847133758,8275.450955414013,8317.259872611465,8321.75796178344,8348.891719745223,8302.268789808917,8324.015286624204,8279.96178343949,8296.84458598726,8312.23949044586,8335.970700636943,8337.745222929936,8327.79617834395,8318.931210191084,8366.867515923566,8289.570700636943,8294.847133757961,8272.193630573249,8296.789808917198,8299.014012738853,8322.569426751592,8287.042038216561,8286.059872611466,8279.529936305733,8325.389808917198,8293.275159235669,8295.467515923567,8301.194904458598,8332.853503184713,8303.310828025478,8336.021656050956,8308.16560509554,8284.015286624204,8282.458598726114,8297.23821656051,8273.900636942675,8330.110828025478,8300.928662420381,8297.656050955415,8299.64203821656,8313.862420382166,8331.56050955414,8317.533757961783,8289.328662420383,8267.771974522293,8257.593630573248,8249.535031847134,8217.430573248408,8224.64076433121,8225.504458598725,8198.547770700638,8201.36433121019,8246.28152866242,8257.368152866242,8243.012738853504,8192.541401273886,8213.370700636942
66,1.0,6.0,10.0,8292.4821664465,8278.449141347424,8311.571994715985,8306.470277410832,8309.435931307795,8322.01717305152,8327.108322324966,8319.331571994717,8281.10964332893,8306.878467635403,8307.332892998678,8341.605019815059,8331.853368560105,8323.649933949802,8321.002642007927,8323.887714663144,8319.84676354029,8347.165125495376,8309.064729194188,8326.103038309115,8307.018494055483,8345.439894319683,8313.367239101717,8331.236459709378,8315.498018494056,8338.220607661822,8337.174372523117,8323.957727873183,8318.059445178336,8350.36459709379,8314.236459709378,8350.347424042273,8322.803170409512,8349.659180977544,8335.214002642007,8317.11889035667,8291.257595772788,8379.058124174373,8323.397622192866,8315.077939233817,8347.624834874505,8390.546895640688,8346.598414795244,8359.548216644649,8332.870541611625,8340.616908850727,8310.187582562749,8345.36459709379,8342.43857331572,8360.882430647292,8331.768824306473,8342.093791281373,8320.964332892998,8362.524438573315,8336.879788639366,8350.266842800529,8329.570673712022,8382.5785997358,8369.528401585205,8408.849405548217,8365.470277410832,8392.723910171731,8326.388375165125,8362.327608982827,8353.36459709379,8375.694848084544,8350.719947159841,8403.845442536327,8384.86393659181,8379.615587846763,8388.638044914134,8403.531043593131,8350.751651254954,8342.813738441215,8313.443857331573,8372.02642007926,8381.487450462351,8393.816380449141,8377.400264200793,8404.162483487451,8382.46499339498,8433.945838837517,8375.825627476883,8384.236459709378,8345.969616908851,8380.077939233817,8388.216644649934,8409.018494055483,8390.619550858653,8422.549537648612,8368.527080581242,8402.936591809776,8373.842800528402,8405.029062087186,8345.055482166446,8382.029062087186,8404.871862615588,8410.723910171731,8390.741083223249,8395.286657859973,8372.749009247027,8426.659180977544,8406.472919418758,8415.293262879788,8400.968295904888,8398.865257595773,8383.940554821664,8403.282694848085,8335.150594451783,8398.046235138705,8385.006605019815,8395.367239101717,8356.768824306473,8394.645970937912,8354.299867899605,8362.034346103039,8375.125495376486,8425.005284015851,8407.143989431968,8408.87714663144,8359.968295904888,8417.792602377807,8410.297225891678,8427.912813738441,8390.558784676354,8399.167767503302,8386.859973579922,8401.151915455746,8378.157199471598,8416.79392338177,8400.273447820344,8405.167767503302,8380.749009247027,8425.367239101717,8392.270805812417,8429.471598414795,8399.10964332893,8409.291941875827,8428.397622192866,8449.110964332893,8424.78467635403,8444.795244385734,8429.21532364597,8439.412153236459,8428.749009247027,8433.965653896961,8408.751651254954,8336.570673712022,8279.297225891678,8313.130779392339,8300.286657859973,8331.78467635403,8347.237780713342,8331.92602377807,8320.202113606341,8323.680317040951,8302.902245706737,8311.046235138705,8281.95640686922,8318.672391017173
67,1.0,6.0,11.0,8252.383116883117,8257.832467532467,8308.902597402597,8307.957142857143,8220.322077922077,8292.12987012987,8257.262337662338,8285.040259740259,8244.285714285714,8272.455844155844,8269.322077922077,8299.964935064934,8278.31038961039,8290.676623376623,8323.298701298701,8273.281818181818,8231.425974025973,8274.915584415585,8274.214285714286,8266.622077922078,8271.257142857143,8292.806493506494,8278.632467532467,8311.146753246754,8313.631168831169,8315.793506493506,8284.625974025974,8281.981818181817,8257.202597402598,8269.393506493507,8300.837662337663,8307.548051948052,8269.398701298702,8290.212987012987,8305.176623376623,8303.67922077922,8295.961038961039,8362.4012987013,8287.696103896104,8287.225974025974,8285.906493506494,8312.536363636364,8304.380519480519,8326.116883116883,8282.712987012987,8272.911688311688,8276.203896103896,8322.93896103896,8282.67012987013,8284.531168831169,8259.764935064935,8334.032467532468,8302.551948051949,8311.415584415585,8301.075324675325,8320.74935064935,8284.741558441558,8308.34025974026,8316.27012987013,8337.336363636363,8289.658441558442,8333.897402597402,8295.554545454546,8319.583116883117,8322.172727272728,8311.7,8319.497402597402,8325.898701298702,8305.89090909091,8334.950649350649,8325.98961038961,8359.653246753247,8333.433766233766,8344.911688311688,8322.016883116883,8315.601298701298,8296.789610389611,8318.964935064934,8304.687012987013,8330.101298701298,8330.323376623377,8347.312987012987,8310.476623376624,8351.068831168832,8315.1,8319.854545454546,8339.4012987013,8340.672727272728,8312.483116883117,8351.818181818182,8336.664935064935,8370.923376623377,8323.611688311688,8323.355844155843,8332.994805194805,8375.146753246754,8295.825974025975,8366.153246753247,8359.005194805195,8368.846753246753,8325.283116883116,8348.557142857142,8296.414285714285,8320.957142857143,8335.075324675325,8337.997402597402,8346.272727272728,8344.49090909091,8304.01948051948,8348.655844155845,8359.448051948051,8353.722077922079,8349.124675324676,8341.27012987013,8333.851948051948,8384.287012987013,8351.218181818182,8352.081818181818,8295.712987012987,8340.037662337661,8307.433766233766,8348.053246753247,8341.718181818182,8381.197402597403,8361.946753246753,8369.6,8324.358441558441,8336.514285714286,8348.531168831169,8334.715584415584,8312.614285714286,8380.012987012988,8339.092207792208,8365.054545454546,8387.611688311688,8351.112987012986,8314.822077922077,8350.772727272728,8333.735064935065,8404.383116883117,8349.43896103896,8349.583116883117,8323.381818181819,8355.816883116882,8391.322077922077,8397.485714285714,8335.15974025974,8300.415584415585,8258.418181818182,8295.237662337662,8265.216883116884,8253.296103896104,8263.007792207793,8281.41038961039,8263.963636363636,8284.868831168831,8256.264935064935,8299.511688311688,8235.348051948053,8295.754545454545
68,1.0,7.0,1.0,8270.472081218275,8281.678934010153,8258.524111675128,8304.27538071066,8274.524111675128,8296.397208121827,8309.58883248731,8308.71192893401,8280.883248730965,8299.168781725888,8294.206852791878,8310.97461928934,8290.68274111675,8326.14847715736,8297.359137055837,8312.808375634519,8309.583756345177,8327.345177664974,8318.019035532994,8348.06725888325,8307.006345177664,8340.053299492385,8309.35152284264,8297.03807106599,8288.263959390863,8333.176395939086,8321.431472081218,8332.805837563452,8311.378172588833,8336.979695431472,8302.973350253807,8348.880710659898,8351.215736040609,8371.0,8329.946700507615,8335.01649746193,8317.256345177664,8350.634517766497,8326.30456852792,8350.842639593908,8335.225888324872,8324.043147208122,8325.906091370558,8362.323604060914,8355.97461928934,8372.22461928934,8322.412436548224,8326.416243654823,8347.17005076142,8343.417512690356,8342.06725888325,8359.557106598984,8362.197969543147,8382.296954314721,8364.97461928934,8340.427664974619,8346.56345177665,8349.76269035533,8320.72842639594,8374.904822335026,8362.060913705584,8355.465736040609,8365.144670050762,8371.389593908629,8328.852791878173,8340.51649746193,8346.034263959391,8352.139593908629,8358.890862944163,8392.926395939086,8336.855329949238,8334.828680203045,8353.135786802031,8397.133248730965,8400.796954314721,8393.388324873096,8322.242385786802,8353.044416243654,8351.60152284264,8339.180203045686,8341.841370558375,8361.44923857868,8329.00888324873,8342.640862944163,8352.399746192894,8334.48350253807,8328.793147208122,8381.548223350253,8360.345177664974,8368.473350253807,8375.043147208122,8396.492385786802,8370.614213197969,8382.730964467006,8352.596446700507,8360.752538071067,8353.856598984772,8373.785532994923,8333.413705583756,8332.642131979695,8323.151015228426,8362.545685279189,8341.651015228426,8408.752538071067,8314.269035532994,8348.294416243654,8359.814720812183,8374.75888324873,8356.04187817259,8376.668781725888,8344.414974619289,8383.214467005077,8355.988578680202,8418.185279187817,8330.110406091371,8362.431472081218,8342.798223350253,8338.671319796955,8365.558375634519,8358.105329949238,8362.935279187817,8364.073604060914,8332.368020304568,8381.428934010153,8376.284263959391,8390.755076142132,8343.109137055837,8400.121827411167,8362.333756345177,8395.366751269035,8368.126903553299,8400.18274111675,8362.417512690356,8365.23350253807,8348.475888324872,8406.247461928933,8376.92005076142,8383.927664974619,8356.590101522843,8364.055837563452,8342.062182741116,8384.984771573603,8355.968274111676,8403.011421319798,8410.654822335026,8418.709390862945,8418.784263959391,8396.22461928934,8295.442893401016,8298.081218274112,8294.139593908629,8326.864213197969,8296.956852791878,8322.403553299493,8293.81725888325,8313.555837563452,8309.385786802031,8333.967005076142,8311.937817258884,8339.719543147208
69,1.0,7.0,2.0,8124.97908496732,8120.861437908497,8118.76339869281,8140.84705882353,8121.696732026144,8134.176470588235,8102.636601307189,8127.915032679739,8137.711111111111,8135.756862745098,8089.075816993464,8140.495424836601,8128.151633986928,8163.496732026144,8146.035294117647,8170.126797385621,8135.830065359477,8157.269281045752,8168.730718954248,8163.171241830066,8122.711111111111,8149.396078431372,8158.035294117647,8124.198692810458,8156.887581699347,8146.819607843137,8128.637908496732,8149.439215686274,8151.708496732026,8172.649673202614,8143.905882352941,8167.013071895425,8126.339869281046,8158.265359477125,8132.082352941176,8172.955555555555,8127.233986928105,8154.545098039216,8146.959477124183,8178.18954248366,8176.23660130719,8186.419607843137,8154.329411764706,8170.75816993464,8139.97908496732,8171.094117647059,8144.267973856209,8196.569934640524,8185.737254901961,8161.905882352941,8147.333333333333,8182.181699346405,8195.471895424836,8222.040522875817,8183.602614379085,8204.513725490197,8167.590849673203,8185.858823529412,8174.901960784314,8201.422222222222,8148.313725490196,8192.286274509805,8206.209150326797,8199.797385620916,8200.270588235295,8215.164705882353,8173.807843137255,8188.040522875817,8197.535947712418,8193.01568627451,8195.177777777777,8188.687581699346,8181.048366013072,8188.64705882353,8181.597385620915,8218.061437908496,8173.8522875817,8206.049673202615,8175.058823529412,8194.592156862745,8176.712418300654,8177.908496732026,8151.603921568628,8185.537254901961,8197.541176470588,8208.2522875817,8174.61568627451,8177.678431372549,8160.02091503268,8146.942483660131,8147.824836601307,8184.138562091503,8151.134640522876,8167.01568627451,8174.568627450981,8211.793464052287,8183.546405228758,8189.7908496732025,8195.58954248366,8193.556862745098,8162.5424836601305,8177.169934640523,8190.529411764706,8214.533333333333,8166.640522875817,8192.894117647058,8148.858823529412,8176.366013071895,8183.469281045752,8219.904575163398,8180.450980392156,8162.398692810458,8152.079738562092,8169.449673202615,8146.023529411765,8180.317647058823,8179.075816993464,8192.554248366014,8148.464052287582,8180.569934640523,8193.359477124182,8196.628758169934,8138.4,8213.67320261438,8167.750326797385,8183.611764705883,8162.977777777778,8191.1738562091505,8176.284967320262,8205.909803921568,8185.019607843137,8200.97908496732,8169.707189542483,8183.61045751634,8185.21045751634,8227.48496732026,8197.184313725491,8242.687581699347,8204.286274509805,8221.933333333332,8205.433986928105,8211.330718954248,8217.583006535948,8227.432679738562,8201.769934640522,8227.726797385621,8199.396078431373,8183.738562091503,8118.367320261438,8124.304575163399,8120.499346405229,8136.569934640523,8106.018300653594,8167.092810457516,8117.37385620915,8115.854901960784,8108.180392156863,8143.474509803921,8123.265359477125,8152.218300653595
70,1.0,7.0,3.0,8103.9946236559135,8151.836021505376,8158.666666666667,8197.915322580646,8191.459677419355,8237.838709677419,8205.344086021505,8229.510752688173,8214.116935483871,8209.567204301075,8200.516129032258,8216.139784946237,8186.1196236559135,8223.114247311827,8236.233870967742,8234.588709677419,8194.735215053763,8223.571236559139,8251.185483870968,8256.810483870968,8244.08064516129,8258.303763440861,8239.095430107527,8243.422043010753,8229.93682795699,8234.103494623656,8204.34677419355,8211.810483870968,8196.879032258064,8259.76747311828,8242.23252688172,8219.950268817205,8200.799731182795,8206.012096774193,8257.228494623656,8224.049731182795,8239.956989247312,8254.986559139785,8245.456989247312,8262.92069892473,8212.616935483871,8271.470430107527,8253.456989247312,8264.629032258064,8238.38440860215,8278.932795698925,8219.415322580646,8279.192204301075,8250.77688172043,8250.66935483871,8237.619623655914,8277.030913978495,8258.638440860215,8270.041666666666,8244.91935483871,8239.083333333334,8254.27688172043,8276.024193548386,8243.334677419354,8273.43817204301,8245.986559139785,8267.986559139785,8257.057795698925,8276.837365591398,8237.834677419354,8278.116935483871,8248.889784946237,8283.537634408602,8254.959677419354,8260.440860215054,8248.869623655914,8276.07930107527,8252.129032258064,8278.26747311828,8287.40188172043,8275.895161290322,8235.174731182795,8285.552419354839,8252.774193548386,8275.883064516129,8241.655913978495,8276.633064516129,8270.724462365592,8274.18817204301,8261.26747311828,8263.084677419354,8240.571236559139,8234.540322580646,8256.251344086022,8274.702956989247,8278.130376344086,8276.625,8231.286290322581,8263.303763440861,8222.716397849463,8262.106182795698,8271.395161290322,8285.013440860215,8262.916666666666,8266.65322580645,8260.486559139785,8269.602150537634,8276.603494623656,8275.713709677419,8237.797043010753,8277.787634408602,8247.538978494624,8258.190860215054,8287.108870967742,8276.638440860215,8271.961021505376,8277.131720430107,8244.022849462366,8292.720430107527,8276.083333333334,8286.298387096775,8264.701612903225,8276.176075268817,8261.904569892473,8265.647849462366,8260.61559139785,8294.950268817205,8262.389784946237,8303.885752688173,8241.549731182795,8267.427419354839,8251.583333333334,8284.13440860215,8272.940860215054,8299.573924731183,8254.474462365592,8286.49059139785,8290.189516129032,8320.39247311828,8285.350806451614,8262.158602150537,8251.370967741936,8298.696236559139,8283.681451612903,8304.801075268817,8305.68817204301,8300.819892473119,8268.793010752688,8306.823924731183,8302.069892473119,8317.099462365592,8302.522849462366,8261.809139784946,8222.40994623656,8201.983870967742,8167.393817204301,8196.345430107527,8193.68682795699,8195.201612903225,8215.74059139785,8211.286290322581,8199.75,8218.201612903225,8176.802419354839,8227.959677419354
71,1.0,7.0,4.0,8254.60781671159,8300.159029649596,8253.137466307278,8307.385444743935,8286.303234501347,8301.939353099731,8300.82345013477,8325.202156334231,8279.739892183288,8329.421832884096,8330.545822102426,8324.8423180593,8289.681940700808,8302.982479784367,8253.645552560647,8308.084905660377,8302.006738544475,8286.654986522912,8287.083557951482,8287.687331536388,8288.396226415094,8320.800539083559,8298.696765498653,8328.33153638814,8279.99460916442,8336.180592991914,8311.149595687331,8351.537735849057,8297.091644204851,8321.742587601078,8316.33692722372,8332.044474393531,8282.412398921833,8337.989218328841,8344.725067385445,8322.877358490567,8320.797843665769,8333.939353099731,8298.851752021563,8335.285714285714,8322.754716981131,8358.71563342318,8344.153638814016,8357.540431266847,8330.254716981131,8342.6051212938,8341.566037735849,8347.409703504043,8357.00269541779,8355.981132075472,8321.45013477089,8322.28436657682,8346.973045822102,8352.952830188678,8322.871967654986,8344.920485175202,8359.977088948786,8369.907008086253,8320.579514824798,8354.384097035041,8350.739892183288,8344.587601078167,8372.98382749326,8367.33692722372,8343.61320754717,8353.039083557951,8374.256064690027,8356.129380053908,8336.16846361186,8364.739892183288,8337.801886792453,8360.741239892182,8366.433962264151,8350.888140161725,8326.711590296496,8380.067385444743,8371.76819407008,8342.671159029649,8336.61051212938,8341.37601078167,8321.22911051213,8355.475741239892,8318.948787061994,8351.5525606469,8336.971698113208,8333.940700808625,8319.250673854447,8322.746630727763,8319.87870619946,8341.276280323451,8326.05525606469,8374.83692722372,8334.708894878706,8353.277628032345,8330.367924528302,8343.672506738545,8344.33153638814,8348.020215633424,8336.987870619947,8371.580862533692,8360.230458221024,8366.053908355796,8367.998652291106,8377.749326145553,8347.667115902965,8371.66307277628,8356.210242587602,8328.900269541778,8334.091644204851,8398.014824797843,8382.373315363882,8370.760107816712,8352.932614555257,8353.295148247978,8341.148247978437,8381.745283018869,8333.98382749326,8369.276280323451,8343.528301886792,8371.478436657682,8334.101078167116,8359.380053908355,8362.172506738545,8402.256064690027,8389.76819407008,8357.283018867925,8367.973045822102,8388.540431266847,8355.699460916441,8362.82345013477,8366.882749326145,8377.39218328841,8320.993261455525,8376.148247978437,8357.545822102426,8381.722371967655,8357.990566037735,8348.456873315365,8364.783018867925,8401.699460916441,8341.633423180592,8384.295148247978,8353.420485175202,8379.11320754717,8376.37870619946,8435.456873315365,8395.167115902965,8325.951482479784,8282.024258760108,8363.126684636118,8319.667115902965,8308.446091644204,8268.857142857143,8277.904312668463,8258.409703504043,8288.801886792453,8273.986522911051,8278.50539083558,8248.083557951482,8279.956873315365
